date,open,high,low,close,volume
2018-09-26,442.65,470.0,435.85,465.05,3830064
2018-09-27,468.3,469.0,452.45,455.4,2626141
2018-09-28,456.65,460.4,436.65,442.85,1536357
2018-10-01,443.1,446.65,425.45,443.75,2029698
2018-10-03,444.0,446.05,426.25,428.45,3496373
2018-10-04,420.05,430.3,414.15,419.15,2463238
2018-10-05,418.55,421.3,393.75,397.75,2554877
2018-10-08,398.65,416.65,388.1,412.75,3628920
2018-10-09,415.3,415.3,394.15,402.75,1699809
2018-10-10,403.35,416.65,403.35,414.95,1225919
2018-10-11,406.0,414.95,393.45,403.45,1592797
2018-10-12,406.05,423.35,406.05,418.65,1602515
2018-10-15,418.65,425.65,413.85,423.95,1363957
2018-10-16,426.65,432.0,422.1,428.05,1514602
2018-10-17,430.75,443.35,421.15,425.5,1706506
2018-10-19,425.3,432.5,418.4,429.55,2119966
2018-10-22,430.0,434.65,417.4,422.45,1083604
2018-10-23,420.65,423.35,405.85,410.25,1895431
2018-10-24,410.65,419.35,409.15,415.2,930010
2018-10-25,411.95,412.35,396.95,399.65,1651219
2018-10-26,401.95,417.6,390.0,415.15,4592411
2018-10-29,413.35,423.15,408.85,421.05,2035438
2018-10-30,418.65,431.95,415.65,424.55,2495380
2018-10-31,426.0,451.45,424.65,449.55,3088884
2018-11-01,450.65,466.0,446.65,463.95,3202739
2018-11-02,466.0,477.65,466.0,474.3,4845338
2018-11-05,472.3,485.8,466.3,482.85,1482446
2018-11-06,480.75,485.3,476.55,481.25,1456851
2018-11-07,481.55,487.95,481.5,486.4,386070
2018-11-09,484.95,496.6,481.65,493.35,1860293
2018-11-12,493.35,501.15,486.85,488.8,1415482
2018-11-13,486.0,493.3,477.6,491.05,1569155
2018-11-14,492.15,507.85,491.0,506.85,2952089
2018-11-15,507.95,513.3,504.0,509.1,3199903
2018-11-16,508.0,516.45,505.25,514.55,2174834
2018-11-19,515.35,518.5,511.55,516.8,2193793
2018-11-20,514.0,515.2,498.0,506.15,3285928
2018-11-21,506.65,523.0,506.65,519.5,2860585
2018-11-22,519.35,523.25,514.4,518.85,1202373
2018-11-26,518.85,519.95,505.35,515.4,1427107
2018-11-27,510.65,515.95,502.65,512.35,2047904
2018-11-28,510.65,519.75,510.35,514.55,1050205
2018-11-29,516.65,526.25,508.05,519.4,2804385
2018-11-30,520.1,523.65,503.35,505.2,2132736
2018-12-03,508.0,508.0,485.45,488.4,2846330
2018-12-04,488.45,506.35,488.45,500.95,2730131
2018-12-05,499.35,502.65,491.45,499.6,1270524
2018-12-06,498.0,506.0,491.1,497.85,2036209
2018-12-07,502.6,509.2,492.95,505.15,1457822
2018-12-10,493.35,505.65,493.3,497.7,1356394
2018-12-11,493.35,500.65,487.45,498.65,1611563
2018-12-12,500.05,529.55,500.05,526.7,2275207
2018-12-13,526.0,526.0,514.15,515.65,1907746
2018-12-14,513.35,518.0,505.9,509.85,1586661
2018-12-17,513.2,514.65,508.65,512.05,730799
2018-12-18,508.0,516.05,494.0,495.75,2006619
2018-12-19,497.95,506.65,496.65,503.8,1579478
2018-12-20,501.35,516.15,497.9,513.35,1453122
2018-12-21,514.05,515.95,488.7,490.45,3492197
2018-12-24,490.65,498.45,480.65,490.95,1786546
2018-12-26,491.35,501.25,485.35,500.15,1995314
2018-12-27,504.0,506.0,496.85,499.75,1167096
2018-12-28,501.65,514.0,501.65,505.6,2247517
2018-12-31,508.0,510.85,502.3,505.5,1499975
2019-01-01,506.65,510.45,497.65,502.35,1610248
2019-01-02,500.0,505.65,496.0,504.35,1308043
2019-01-03,503.35,505.3,496.15,497.75,1053144
2019-01-04,499.2,506.15,495.4,504.25,1060318
2019-01-07,506.65,511.85,506.0,509.15,1589933
2019-01-08,509.0,510.0,498.65,501.45,981440
2019-01-09,505.35,511.35,502.3,509.85,1039851
2019-01-10,510.55,520.0,510.05,515.4,2401210
2019-01-11,516.65,524.65,515.35,522.3,2603033
2019-01-14,522.65,522.65,511.25,513.6,1392118
2019-01-15,515.05,521.4,514.65,517.3,1364863
2019-01-16,517.3,517.3,501.75,510.75,2584090
2019-01-17,511.75,515.7,507.85,512.7,1442884
2019-01-18,512.0,514.0,509.35,510.7,919475
2019-01-21,510.0,515.25,504.15,512.75,1127435
2019-01-22,510.8,514.7,502.3,508.85,1416981
2019-01-23,509.35,521.45,506.55,508.55,2336913
2019-01-24,510.0,511.55,495.3,498.25,2109205
2019-01-25,502.0,511.4,498.0,502.05,1770239
2019-01-28,503.35,509.35,496.0,506.7,1226284
2019-01-29,505.0,511.65,498.05,506.85,1134462
2019-01-30,508.75,513.35,503.55,511.55,1057185
2019-01-31,517.15,526.6,509.45,524.35,2299676
2019-02-01,533.15,533.15,510.95,519.9,2960388
2019-02-04,514.15,516.7,505.35,513.95,1254011
2019-02-05,515.25,533.35,515.25,530.65,2516447
2019-02-06,534.65,540.0,530.85,536.85,3747561
2019-02-07,536.85,545.0,534.85,539.35,1667638
2019-02-08,536.35,544.55,533.75,541.45,1395055
2019-02-11,541.35,543.35,534.3,537.25,1159530
2019-02-12,538.0,541.65,527.75,530.8,2037705
